experiment	script	section	session	startdate	sex	participantage	school	residence	firstlanguage	foreignlanguages	spokendialect	hearing	audio	options	inputvalue	playbacks	duration	inputtimestamp	position	l1	l2	dialect
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KR_woman.wav	"[""nainen"", ""taputtaa""]"	nainen	2	00:00:14.086	2018-12-11 12:02:32.507	10	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_fire.wav	"[""tuli"", ""taputtaa""]"	tuli	2	00:00:10.405	2018-12-11 12:02:43.014	167	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_fruit.wav	"[""hedelmä"", ""taputtaa""]"	hedelmä	2	00:00:11.903	2018-12-11 12:02:55.056	95	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_hunt.wav	"[""metsästää"", ""taputtaa""]"	metsästää	1	00:00:07.567	2018-12-11 12:03:02.755	116	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_cook.wav	"[""laittaa ruokaa"", ""taputtaa""]"	liha	2	00:00:14.532	2018-12-11 12:03:17.391	169	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_meat.wav	"[""liha"", ""taputtaa""]"	liha	2	00:00:11.886	2018-12-11 12:03:29.38	26	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_small.wav	"[""pieni"", ""taputtaa""]"	pieni	2	00:01:05.187	2018-12-11 12:04:34.67	191	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_knife.wav	"[""veitsi"", ""taputtaa""]"	veitsi	2	00:00:09.748	2018-12-11 12:04:44.655	188	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_hide.wav	"[""piiloutua"", ""taputtaa""]"	piiloutua	2	00:00:09.938	2018-12-11 12:04:54.69	10	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_many.wav	"[""monta"", ""taputtaa""]"	monta	1	00:00:09.077	2018-12-11 12:05:03.871	191	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_that.wav	"[""tuo"", ""taputtaa""]"	iso, suuri	2	00:00:12.175	2018-12-11 12:05:16.156	124	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_cook.wav	"[""laittaa ruokaa"", ""taputtaa""]"	laittaa ruokaa	2	00:00:12.132	2018-12-11 12:05:28.393	2	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	clapping.wav	"[""taputtaa""]"	taputtaa	1	00:00:06.485	2018-12-11 12:05:34.988	138	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	SU_this.wav	"[""tämä"", ""taputtaa""]"	tämä	2	00:00:08.172	2018-12-11 12:05:43.26	130	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_big.wav	"[""iso, suuri"", ""taputtaa""]"	iso, suuri	2	00:00:09.395	2018-12-11 12:05:52.76	123	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_meat.wav	"[""liha"", ""taputtaa""]"	liha	1	00:00:09.145	2018-12-11 12:06:02.005	180	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KR_tiger.wav	"[""tiikeri"", ""taputtaa""]"	tiikeri	2	00:00:10.733	2018-12-11 12:06:12.84	141	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_water.wav	"[""vesi"", ""taputtaa""]"	vesi	2	00:00:14.116	2018-12-11 12:06:27.054	11	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_child.wav	"[""lapsi"", ""taputtaa""]"	lapsi	1	00:00:05.709	2018-12-11 12:06:32.867	62	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KR_rock.wav	"[""kivi"", ""taputtaa""]"	vesi	2	00:00:15.401	2018-12-11 12:06:48.369	53	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_fire.wav	"[""tuli"", ""taputtaa""]"	laittaa ruokaa	2	00:00:09.84	2018-12-11 12:06:58.315	50	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_good.wav	"[""hyvä"", ""taputtaa""]"	hyvä	2	00:00:13.263	2018-12-11 12:07:11.682	99	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	clapping.wav	"[""taputtaa""]"	taputtaa	1	00:00:06.485	2018-12-11 12:07:18.564	49	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_bad.wav	"[""huono"", ""taputtaa""]"	tiikeri	2	00:00:11.86	2018-12-11 12:07:30.525	101	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_this.wav	"[""tämä"", ""taputtaa""]"	tämä	2	00:00:09.621	2018-12-11 12:07:40.305	122	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_fruit.wav	"[""hedelmä"", ""taputtaa""]"	hedelmä	2	00:00:17.439	2018-12-11 12:07:57.859	41	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_man.wav	"[""mies"", ""taputtaa""]"	metsästää	2	00:00:08.351	2018-12-11 12:08:06.34	174	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	SU_water.wav	"[""vesi"", ""taputtaa""]"	vesi	2	00:00:08.809	2018-12-11 12:08:15.25	140	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_knife.wav	"[""veitsi"", ""taputtaa""]"	leikata	1	00:00:08.443	2018-12-11 12:08:23.795	35	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_that.wav	"[""tuo"", ""taputtaa""]"	yksi	4	00:00:22.302	2018-12-11 12:08:46.195	179	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	SU_child.wav	"[""lapsi"", ""taputtaa""]"	lapsi	2	00:00:08.917	2018-12-11 12:08:55.23	99	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_man.wav	"[""mies"", ""taputtaa""]"	tylsä	2	00:00:10.951	2018-12-11 12:09:06.347	143	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_snake.wav	"[""käärme"", ""taputtaa""]"	käärme	1	00:00:07.013	2018-12-11 12:09:13.511	2	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_man.wav	"[""mies"", ""taputtaa""]"	mies	2	00:00:08.822	2018-12-11 12:09:22.434	122	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_this.wav	"[""tämä"", ""taputtaa""]"	tämä	3	00:00:14.04	2018-12-11 12:09:36.577	115	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_bad.wav	"[""huono"", ""taputtaa""]"	huono	2	00:00:07.335	2018-12-11 12:09:44.018	48	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_cut.wav	"[""leikata"", ""taputtaa""]"	leikata	1	00:00:05.035	2018-12-11 12:09:49.155	86	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_gather.wav	"[""kerätä"", ""taputtaa""]"	kerätä	2	00:00:13.279	2018-12-11 12:10:02.532	20	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_one.wav	"[""yksi"", ""taputtaa""]"	tämä	2	00:00:07.772	2018-12-11 12:10:10.406	70	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_fire.wav	"[""tuli"", ""taputtaa""]"	käärme	2	00:00:12.79	2018-12-11 12:10:23.294	33	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_dull.wav	"[""tylsä"", ""taputtaa""]"	huono	2	00:00:07.847	2018-12-11 12:10:31.24	79	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KR_meat.wav	"[""liha"", ""taputtaa""]"	liha	1	00:00:08.139	2018-12-11 12:10:39.516	125	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_hunt.wav	"[""metsästää"", ""taputtaa""]"	metsästää	2	00:00:06.904	2018-12-11 12:10:46.522	74	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_pound.wav	"[""rynkyttää"", ""taputtaa""]"	rynkyttää	1	00:00:06.369	2018-12-11 12:10:53.026	37	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_deer.wav	"[""peura"", ""taputtaa""]"	laittaa ruokaa	2	00:00:14.314	2018-12-11 12:11:07.442	139	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_tiger.wav	"[""tiikeri"", ""taputtaa""]"	tiikeri	1	00:00:06.242	2018-12-11 12:11:13.788	5	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KR_eat.wav	"[""syödä"", ""taputtaa""]"	syödä	2	00:00:10.603	2018-12-11 12:11:24.492	43	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	SU_rock.wav	"[""kivi"", ""taputtaa""]"	tämä	2	00:00:08.811	2018-12-11 12:11:33.406	73	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_one.wav	"[""yksi"", ""taputtaa""]"	terävä	2	00:00:07.933	2018-12-11 12:11:41.466	158	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_tiger.wav	"[""tiikeri"", ""taputtaa""]"	tiikeri	1	00:00:07.51	2018-12-11 12:11:49.077	110	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_woman.wav	"[""nainen"", ""taputtaa""]"	nainen	2	00:00:09.379	2018-12-11 12:11:58.553	87	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_hide.wav	"[""piiloutua"", ""taputtaa""]"	piiloutua	2	00:00:11.591	2018-12-11 12:12:10.246	148	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_sharp.wav	"[""terävä"", ""taputtaa""]"	terävä	2	00:00:11.431	2018-12-11 12:12:21.776	107	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_sleep.wav	"[""nukkua"", ""taputtaa""]"	nukkua	1	00:00:07.744	2018-12-11 12:12:29.656	128	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_hide.wav	"[""piiloutua"", ""taputtaa""]"	piiloutua	2	00:00:10.675	2018-12-11 12:12:40.44	147	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	LJ_many.wav	"[""monta"", ""taputtaa""]"	monta	2	00:00:08.824	2018-12-11 12:12:49.37	83	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	GB_child.wav	"[""lapsi"", ""taputtaa""]"	lapsi	2	00:00:08.698	2018-12-11 12:12:58.214	191	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	KD_fruit.wav	"[""hedelmä"", ""taputtaa""]"	hedelmä	1	00:00:06.245	2018-12-11 12:13:04.602	66	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_woman.wav	"[""nainen"", ""taputtaa""]"	lapsi	2	00:00:10.243	2018-12-11 12:13:14.951	47	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	NC_that.wav	"[""tuo"", ""taputtaa""]"	tylsä	2	00:00:08.15	2018-12-11 12:13:23.205	77	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	BW_knife.wav	"[""veitsi"", ""taputtaa""]"	leikata	2	00:00:15.488	2018-12-11 12:13:38.795	11	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_rock.wav	"[""kivi"", ""taputtaa""]"	kivi	2	00:00:07.552	2018-12-11 12:13:46.449	103	finnish	english, swedish, (german)	helsinki
Iconicity (FI)	ICFI_0	ICFI_0_0	2114535	2018-12-11	F	45	Helsinki	Suomi	suomi	englanti, ruotsi, (saksa)	helsingin seudun yleiskieli	normal	IL_dull.wav	"[""tylsä"", ""taputtaa""]"	tylsä	2	00:00:08.567	2018-12-11 12:13:55.127	35	finnish	english, swedish, (german)	helsinki
