experiment	script	section	session	startdate	sex	participantage	school	residence	firstlanguage	foreignlanguages	spokendialect	hearing	audio	options	inputvalue	playbacks	duration	inputtimestamp	position	l1	l2	dialect
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	SU_cut.wav	"[""cortar"", ""palmadas""]"	afilado	1	00:00:22.766	2018-08-23 16:22:53.138	127	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	IL_man.wav	"[""hombre"", ""palmadas""]"	hombre	1	00:00:10.546	2018-08-23 16:23:03.724	109	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:06.066	2018-08-23 16:23:09.826	44	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	KR_rock.wav	"[""piedra"", ""palmadas""]"	piedra	4	00:01:50.13	2018-08-23 16:24:59.994	48	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	GB_good.wav	"[""bueno"", ""palmadas""]"	bueno	2	00:00:11.222	2018-08-23 16:25:11.29	123	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	IL_small.wav	"[""pequeño"", ""palmadas""]"	pequeño	2	00:00:09.35	2018-08-23 16:25:20.674	139	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	IL_pound.wav	"[""golpear"", ""palmadas""]"	golpear	1	00:00:03.808	2018-08-23 16:25:24.516	30	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	SU_water.wav	"[""agua"", ""palmadas""]"	agua	1	00:00:04.004	2018-08-23 16:25:28.554	42	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	NC_deer.wav	"[""ciervo"", ""palmadas""]"	ciervo	1	00:00:12.006	2018-08-23 16:25:40.594	129	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	GB_fruit.wav	"[""fruta"", ""palmadas""]"	fruta	1	00:00:05.62	2018-08-23 16:25:46.25	162	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	IL_fire.wav	"[""fuego"", ""palmadas""]"	fuego	1	00:00:04.028	2018-08-23 16:25:50.314	116	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	KR_eat.wav	"[""comer"", ""palmadas""]"	cuchillo	2	00:00:09.718	2018-08-23 16:26:00.066	157	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	NC_good.wav	"[""bueno"", ""palmadas""]"	bueno	1	00:00:05.036	2018-08-23 16:26:05.134	95	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	SU_snake.wav	"[""serpiente"", ""palmadas""]"	serpiente	2	00:03:03.472	2018-08-23 16:29:08.636	76	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	KD_that.wav	"[""eso"", ""palmadas""]"	ciervo	1	00:00:03.052	2018-08-23 16:29:11.73	84	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	KD_water.wav	"[""agua"", ""palmadas""]"	agua	1	00:00:04.914	2018-08-23 16:29:16.682	30	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	KR_one.wav	"[""uno"", ""palmadas""]"	eso	1	00:00:05.516	2018-08-23 16:29:22.234	7	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	BW_woman.wav	"[""mujer"", ""palmadas""]"	mujer	2	00:00:04.48	2018-08-23 16:29:26.748	79	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	NC_snake.wav	"[""serpiente"", ""palmadas""]"	serpiente	1	00:00:02.932	2018-08-23 16:29:29.714	98	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	BW_meat.wav	"[""carne"", ""palmadas""]"	carne	2	00:00:09.926	2018-08-23 16:29:39.682	137	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	SU_child.wav	"[""niño"", ""palmadas""]"	niño	1	00:00:05.318	2018-08-23 16:29:45.034	152	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038769	2018-08-23	F	23	dd	dd	dd	dd	dd	undefined	IL_water.wav	"[""agua"", ""palmadas""]"	agua	1	00:00:05.15	2018-08-23 16:29:50.218	50	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038793	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	KD_knife.wav	"[""cuchillo"", ""palmadas""]"	cuchillo	1	00:00:19.254	2018-08-23 16:31:15.53	49	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038793	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	NC_that.wav	"[""eso"", ""palmadas""]"	palmadas	3	00:01:42.372	2018-08-23 16:32:57.946	185	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038793	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	KD_fruit.wav	"[""fruta"", ""palmadas""]"	carne	2	00:00:10.876	2018-08-23 16:33:08.898	87	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	GB_gather.wav	"[""recoger"", ""palmadas""]"	fuego	3	00:00:46.86	2018-08-23 16:38:00.498	110	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	NC_small.wav	"[""pequeño"", ""palmadas""]"	pequeño	2	00:00:17.942	2018-08-23 16:38:18.482	38	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:03.482	2018-08-23 16:38:22.002	2	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:02.518	2018-08-23 16:38:24.554	6	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_water.wav	"[""agua"", ""palmadas""]"	agua	1	00:00:05.782	2018-08-23 16:38:30.37	50	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	BW_bad.wav	"[""malo"", ""palmadas""]"	malo	1	00:00:13.906	2018-08-23 16:38:44.314	194	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	SU_snake.wav	"[""serpiente"", ""palmadas""]"	serpiente	2	00:00:18.272	2018-08-23 16:39:02.618	76	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_rock.wav	"[""piedra"", ""palmadas""]"	piedra	2	00:00:08.066	2018-08-23 16:39:10.722	117	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	NC_sleep.wav	"[""dormir"", ""palmadas""]"	dormir	1	00:00:04.888	2018-08-23 16:39:15.642	0	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_hunt.wav	"[""cazar"", ""palmadas""]"	cazar	1	00:00:03.486	2018-08-23 16:39:19.162	115	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_good.wav	"[""bueno"", ""palmadas""]"	bueno	1	00:00:15.406	2018-08-23 16:39:34.602	75	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	BW_man.wav	"[""hombre"", ""palmadas""]"	mujer	1	00:00:07.072	2018-08-23 16:39:41.722	187	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	GB_fruit.wav	"[""fruta"", ""palmadas""]"	recoger	2	00:00:34.856	2018-08-23 16:40:16.61	162	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	KR_rock.wav	"[""piedra"", ""palmadas""]"	piedra	1	00:00:04.624	2018-08-23 16:40:21.268	48	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	BW_big.wav	"[""malo"", ""palmadas""]"	palmadas	2	00:00:08.31	2018-08-23 16:40:29.61	153	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_child.wav	"[""niño"", ""palmadas""]"	muchos	1	00:00:27.77	2018-08-23 16:40:57.412	36	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	BW_hunt.wav	"[""cazar"", ""palmadas""]"	piedra	1	00:00:15.298	2018-08-23 16:41:12.738	56	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	NC_tiger.wav	"[""tigre"", ""palmadas""]"	tigre	2	00:01:37.594	2018-08-23 16:42:50.364	35	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:02.938	2018-08-23 16:42:53.37	44	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_knife.wav	"[""cuchillo"", ""palmadas""]"	cuchillo	1	00:00:05.294	2018-08-23 16:42:58.698	165	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	IL_deer.wav	"[""ciervo"", ""palmadas""]"	ciervo	3	00:00:28.194	2018-08-23 16:43:26.922	145	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2038798	2018-08-23	M	23	dd	dd	dd	dd	dd	undefined	NC_deer.wav	"[""ciervo"", ""palmadas""]"	ciervo	1	00:00:04.738	2018-08-23 16:43:31.69	129	dd	dd	dd
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	NC_tiger.wav	"[""tigre"", ""palmadas""]"	tigre	1	00:00:06.064	2018-08-24 00:25:46.11	35	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	KD_water.wav	"[""agua"", ""palmadas""]"	agua	1	00:00:05.722	2018-08-24 00:26:00.807	30	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	SU_this.wav	"[""esto"", ""palmadas""]"	esto	4	00:00:35.504	2018-08-24 00:26:46.136	40	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	SU_child.wav	"[""niño"", ""palmadas""]"	niño	1	00:00:04.396	2018-08-24 00:26:55.402	152	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	GB_fire.wav	"[""fuego"", ""palmadas""]"	carne	1	00:00:08.09	2018-08-24 00:27:03.606	11	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	clapping.wav	"[""palmadas""]"	palmadas	4	00:00:12.058	2018-08-24 00:27:16.09	118	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	IL_deer.wav	"[""ciervo"", ""palmadas""]"	mujer	1	00:00:10.392	2018-08-24 00:27:26.554	145	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:04	2018-08-24 00:27:30.715	44	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	KD_sharp.wav	"[""afilado"", ""palmadas""]"	dormir	5	00:00:11.591	2018-08-24 00:27:42.484	171	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	IL_hunt.wav	"[""cazar"", ""palmadas""]"	palmadas	1	00:00:04.688	2018-08-24 00:27:47.249	115	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	BW_big.wav	"[""malo"", ""palmadas""]"	malo	2	00:00:07.187	2018-08-24 00:27:57.641	153	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	NC_pound.wav	"[""golpear"", ""palmadas""]"	golpear	1	00:00:06.485	2018-08-24 00:28:04.217	180	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	KD_eat.wav	"[""comer"", ""palmadas""]"	comer	3	00:00:23.282	2018-08-24 00:28:28.579	48	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	BW_that.wav	"[""eso"", ""palmadas""]"	fuego	3	00:01:19.593	2018-08-24 00:29:48.422	103	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:03.504	2018-08-24 00:29:52.539	166	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039185	2018-08-24	F	12	ss	ss	ss	ss	ss	undefined	KR_gather.wav	"[""recoger"", ""palmadas""]"	cocinar	2	00:00:39.581	2018-08-24 00:30:32.233	89	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:04.603	2018-08-24 00:35:04.105	2	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	NC_pound.wav	"[""golpear"", ""palmadas""]"	golpear	2	00:00:10.294	2018-08-24 00:35:16.124	180	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	BW_meat.wav	"[""carne"", ""palmadas""]"	carne	1	00:00:05.876	2018-08-24 00:35:22.144	137	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	BW_that.wav	"[""eso"", ""palmadas""]"	esto	3	00:00:44.163	2018-08-24 00:36:09.116	103	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	KD_sleep.wav	"[""dormir"", ""palmadas""]"	dormir	2	00:08:14.985	2018-08-24 00:44:30.747	101	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	GB_hunt.wav	"[""cazar"", ""palmadas""]"	cazar	3	00:00:11.215	2018-08-24 00:44:42.37	111	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2039204	2018-08-24	M	23	mm	mm	mm	mm	mm	undefined	GB_cook.wav	"[""cocinar"", ""palmadas""]"	cocinar	1	00:00:07.795	2018-08-24 00:44:50.303	75	mm	mm	mm
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	SU_this.wav	"[""esto"", ""palmadas""]"	serpiente	2	00:00:05.132	2018-08-28 18:31:37.605	40	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	KR_many.wav	"[""muchos"", ""palmadas""]"	afilado	1	00:00:01.088	2018-08-28 18:31:38.801	55	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	clapping.wav	"[""palmadas""]"	desafilado	1	00:00:01.364	2018-08-28 18:31:40.216	6	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	GB_fire.wav	"[""fuego"", ""palmadas""]"	afilado	1	00:00:01.231	2018-08-28 18:31:41.5	11	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	SU_cut.wav	"[""cortar"", ""palmadas""]"	pequeño	1	00:00:01.369	2018-08-28 18:31:42.964	127	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	KD_sharp.wav	"[""afilado"", ""palmadas""]"	tigre	1	00:00:01.439	2018-08-28 18:31:44.448	171	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	KD_deer.wav	"[""ciervo"", ""palmadas""]"	palmadas	1	00:00:01.068	2018-08-28 18:31:45.56	121	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	KR_woman.wav	"[""mujer"", ""palmadas""]"	palmadas	1	00:00:00.622	2018-08-28 18:31:46.224	10	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2042114	2018-08-28	M	2	q	q	q	q		undefined	BW_one.wav	"[""uno"", ""palmadas""]"	palmadas	1	00:00:00.72	2018-08-28 18:31:46.988	94	q	q	
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	AB_gather.wav	"[""recoger"", ""palmadas""]"	dormir	2	00:00:32.04	2018-09-02 00:15:47.042	79	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:03.151	2018-09-02 00:15:50.461	143	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	GB_gather.wav	"[""recoger"", ""palmadas""]"	cortar	2	00:00:28.734	2018-09-02 00:16:19.288	110	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	clapping.wav	"[""palmadas""]"	palmadas	1	00:00:05.378	2018-09-02 00:16:24.758	88	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	MS_big.wav	"[""grande"", ""palmadas""]"	grande	1	00:00:15.668	2018-09-02 00:16:40.549	179	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	IL_sharp.wav	"[""afilado"", ""palmadas""]"	cortar	2	00:00:11.445	2018-09-02 00:16:59.325	6	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	KD_deer.wav	"[""ciervo"", ""palmadas""]"	ciervo	2	00:00:14.152	2018-09-02 00:17:13.567	121	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	KR_sleep.wav	"[""dormir"", ""palmadas""]"	dormir	1	00:00:08.782	2018-09-02 00:17:22.441	183	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	GB_good.wav	"[""bueno"", ""palmadas""]"	bueno	2	00:00:15.877	2018-09-02 00:17:38.406	123	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	BW_snake.wav	"[""serpiente"", ""palmadas""]"	serpiente	1	00:00:08.493	2018-09-02 00:17:46.977	54	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	IL_this.wav	"[""esto"", ""palmadas""]"	esto	2	00:00:11.588	2018-09-02 00:17:58.655	73	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	KD_hide.wav	"[""esconder"", ""palmadas""]"	esconder	2	00:00:18.895	2018-09-02 00:18:17.642	36	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	NC_sleep.wav	"[""dormir"", ""palmadas""]"	dormir	1	00:00:06.725	2018-09-02 00:18:24.484	0	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	NC_this.wav	"[""esto"", ""palmadas""]"	esto	2	00:00:13.225	2018-09-02 00:18:37.796	200	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	BW_that.wav	"[""eso"", ""palmadas""]"	eso	1	00:00:04.648	2018-09-02 00:18:42.536	103	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	BW_big.wav	"[""malo"", ""palmadas""]"	ciervo	1	00:00:08.827	2018-09-02 00:18:51.457	153	ss	ss	ss
Iconicity (ES)	ICES_0	ICES_0_0	2043445	2018-09-02	F	22	ss	ss	ss	ss	ss	undefined	GB_hunt.wav	"[""cazar"", ""palmadas""]"	cazar	1	00:00:07.438	2018-09-02 00:18:58.981	111	ss	ss	ss
