experiment	script	section	session	startdate	sex	participantage	school	residence	firstlanguage	foreignlanguages	spokendialect	hearing	audio	options	inputvalue	playbacks	duration	inputtimestamp	position	l1	l2	dialect
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_cook.wav	"[""ทำอาหาร"", ""เสียงปรบมือ""]"	น้ำ	2	00:00:11.655	2018-12-04 02:56:55.023	10	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	SU_snake.wav	"[""งู"", ""เสียงปรบมือ""]"	งู	1	00:00:07.194	2018-12-04 02:57:02.51	130	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_woman.wav	"[""ผู้หญิง"", ""เสียงปรบมือ""]"	งู	2	00:00:12.88	2018-12-04 02:57:15.659	44	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_hide.wav	"[""ซ่อน"", ""เสียงปรบมือ""]"	ซ่อน	1	00:00:05.701	2018-12-04 02:57:21.7	193	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_this.wav	"[""นี้"", ""เสียงปรบมือ""]"	ดี	1	00:00:04.001	2018-12-04 02:57:25.975	112	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_deer.wav	"[""กวาง"", ""เสียงปรบมือ""]"	กวาง	2	00:00:11.187	2018-12-04 02:57:37.532	17	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_knife.wav	"[""มีด"", ""เสียงปรบมือ""]"	งู	2	00:00:14.325	2018-12-04 02:57:52.246	140	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:04.88	2018-12-04 02:57:57.538	137	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_tiger.wav	"[""เสือ"", ""เสียงปรบมือ""]"	เสือ	1	00:00:06.361	2018-12-04 02:58:04.179	187	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_bad.wav	"[""แย่"", ""เสียงปรบมือ""]"	แย่	1	00:00:05.313	2018-12-04 02:58:09.768	127	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_that.wav	"[""นั้น"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:04.402	2018-12-04 02:58:14.98	97	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_meat.wav	"[""เนื้อ"", ""เสียงปรบมือ""]"	เนื้อ	2	00:00:13.819	2018-12-04 02:58:29.073	35	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_good.wav	"[""ดี"", ""เสียงปรบมือ""]"	นั้น	2	00:00:14.728	2018-12-04 02:58:44.767	169	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_dull.wav	"[""ทื่อ, โง่"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:06.204	2018-12-04 02:58:51.292	160	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_fire.wav	"[""ไฟ"", ""เสียงปรบมือ""]"	เด็ก	1	00:00:19.402	2018-12-04 02:59:11.045	100	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_this.wav	"[""นี้"", ""เสียงปรบมือ""]"	นั้น	2	00:00:11.621	2018-12-04 02:59:23.053	178	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_knife.wav	"[""มีด"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:08.064	2018-12-04 02:59:31.449	15	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_fire.wav	"[""ไฟ"", ""เสียงปรบมือ""]"	ไฟ	1	00:00:13.056	2018-12-04 02:59:44.814	44	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_fruit.wav	"[""ผลไม้"", ""เสียงปรบมือ""]"	ผลไม้	1	00:00:08.539	2018-12-04 02:59:53.623	111	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_dull.wav	"[""ทื่อ, โง่"", ""เสียงปรบมือ""]"	ทื่อ, โง่	2	00:00:13.237	2018-12-04 03:00:07.241	42	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_one.wav	"[""หนึ่ง"", ""เสียงปรบมือ""]"	ดี	1	00:00:08.953	2018-12-04 03:00:16.474	167	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_fruit.wav	"[""ผลไม้"", ""เสียงปรบมือ""]"	ผู้หญิง	1	00:00:06.218	2018-12-04 03:00:23.059	73	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:03.542	2018-12-04 03:00:26.927	169	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_man.wav	"[""ผู้ชาย"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:04.573	2018-12-04 03:00:31.942	131	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	LJ_many.wav	"[""มาก"", ""เสียงปรบมือ""]"	มาก	1	00:00:07.248	2018-12-04 03:00:39.551	187	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_tiger.wav	"[""เสือ"", ""เสียงปรบมือ""]"	เสือ	1	00:00:04.861	2018-12-04 03:00:44.661	99	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_rock.wav	"[""หิน"", ""เสียงปรบมือ""]"	นั้น	2	00:00:06.251	2018-12-04 03:00:51.189	10	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_one.wav	"[""หนึ่ง"", ""เสียงปรบมือ""]"	เล็ก	1	00:00:04.543	2018-12-04 03:00:56.007	79	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:08.228	2018-12-04 03:01:04.596	180	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_meat.wav	"[""เนื้อ"", ""เสียงปรบมือ""]"	เนื้อ	1	00:00:06.7	2018-12-04 03:01:11.673	58	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_hunt.wav	"[""ล่า"", ""เสียงปรบมือ""]"	ล่า	1	00:00:10.766	2018-12-04 03:01:22.707	103	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:03.397	2018-12-04 03:01:26.376	108	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_woman.wav	"[""ผู้หญิง"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:05.146	2018-12-04 03:01:31.904	95	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_that.wav	"[""นั้น"", ""เสียงปรบมือ""]"	นั้น	1	00:00:06.355	2018-12-04 03:01:38.566	61	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_deer.wav	"[""กวาง"", ""เสียงปรบมือ""]"	ล่า	1	00:00:04.859	2018-12-04 03:01:43.7	115	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_tiger.wav	"[""เสือ"", ""เสียงปรบมือ""]"	เสือ	2	00:00:09.579	2018-12-04 03:01:53.558	36	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_fruit.wav	"[""ผลไม้"", ""เสียงปรบมือ""]"	ผลไม้	2	00:00:09.964	2018-12-04 03:02:03.792	11	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_pound.wav	"[""ตำ โขลก"", ""เสียงปรบมือ""]"	ตำ โขลก	1	00:00:07.457	2018-12-04 03:02:11.682	20	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:03.8	2018-12-04 03:02:15.757	79	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_that.wav	"[""นั้น"", ""เสียงปรบมือ""]"	เสือ	1	00:00:05.085	2018-12-04 03:02:21.136	1	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_man.wav	"[""ผู้ชาย"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:06.287	2018-12-04 03:02:27.686	15	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_snake.wav	"[""งู"", ""เสียงปรบมือ""]"	งู	1	00:00:04.39	2018-12-04 03:02:32.347	65	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_cook.wav	"[""ทำอาหาร"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:05.955	2018-12-04 03:02:38.686	94	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_water.wav	"[""น้ำ"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:05.845	2018-12-04 03:02:44.804	186	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	MS_big.wav	"[""ใหญ่"", ""เสียงปรบมือ""]"	กวาง	1	00:00:07.19	2018-12-04 03:02:52.273	127	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_sharp.wav	"[""แหลมคม"", ""เสียงปรบมือ""]"	แหลมคม	2	00:00:09.712	2018-12-04 03:03:02.258	128	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_sharp.wav	"[""แหลมคม"", ""เสียงปรบมือ""]"	แหลมคม	1	00:00:06.614	2018-12-04 03:03:09.24	51	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_dull.wav	"[""ทื่อ, โง่"", ""เสียงปรบมือ""]"	ทื่อ, โง่	2	00:00:08.508	2018-12-04 03:03:17.984	46	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_sharp.wav	"[""แหลมคม"", ""เสียงปรบมือ""]"	นั้น	1	00:00:05.966	2018-12-04 03:03:24.275	179	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_child.wav	"[""เด็ก"", ""เสียงปรบมือ""]"	เด็ก	1	00:00:05.714	2018-12-04 03:03:30.26	27	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_big.wav	"[""ใหญ่"", ""เสียงปรบมือ""]"	ผู้หญิง	1	00:00:07.832	2018-12-04 03:03:38.419	184	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_eat.wav	"[""กิน"", ""เสียงปรบมือ""]"	กิน	1	00:00:04.191	2018-12-04 03:03:42.878	144	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	SU_this.wav	"[""นี้"", ""เสียงปรบมือ""]"	ซ่อน	2	00:00:08.692	2018-12-04 03:03:51.845	152	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KD_cook.wav	"[""ทำอาหาร"", ""เสียงปรบมือ""]"	น้ำ	1	00:00:06.931	2018-12-04 03:03:59.121	110	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_many.wav	"[""มาก"", ""เสียงปรบมือ""]"	ผู้หญิง	1	00:00:05.275	2018-12-04 03:04:04.664	177	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_pound.wav	"[""ตำ โขลก"", ""เสียงปรบมือ""]"	ใหญ่	1	00:00:08.064	2018-12-04 03:04:13.056	40	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_cut.wav	"[""ตัด"", ""เสียงปรบมือ""]"	นอน	1	00:00:04.414	2018-12-04 03:04:17.792	15	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	SU_child.wav	"[""เด็ก"", ""เสียงปรบมือ""]"	เด็ก	1	00:00:05.604	2018-12-04 03:04:23.648	123	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_small.wav	"[""เล็ก"", ""เสียงปรบมือ""]"	นี้	2	00:00:12.364	2018-12-04 03:04:36.648	147	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_many.wav	"[""มาก"", ""เสียงปรบมือ""]"	รวบรวม เก็บ	1	00:00:21.017	2018-12-04 03:04:57.994	91	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_gather.wav	"[""รวบรวม เก็บ"", ""เสียงปรบมือ""]"	รวบรวม เก็บ	1	00:00:36.434	2018-12-04 03:05:34.697	189	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_fire.wav	"[""ไฟ"", ""เสียงปรบมือ""]"	งู	1	00:00:06.305	2018-12-04 03:05:41.691	109	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	GB_cut.wav	"[""ตัด"", ""เสียงปรบมือ""]"	ตัด	1	00:00:05.505	2018-12-04 03:05:47.548	63	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	SU_water.wav	"[""น้ำ"", ""เสียงปรบมือ""]"	น้ำ	1	00:00:04.998	2018-12-04 03:05:53.291	66	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_man.wav	"[""ผู้ชาย"", ""เสียงปรบมือ""]"	ผู้ชาย	1	00:00:03.46	2018-12-04 03:05:57.024	135	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:03.73	2018-12-04 03:06:01.158	88	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	TM_small.wav	"[""เล็ก"", ""เสียงปรบมือ""]"	เสือ	2	00:02:34.415	2018-12-04 03:08:35.84	115	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	NC_hide.wav	"[""ซ่อน"", ""เสียงปรบมือ""]"	ซ่อน	1	00:00:06.543	2018-12-04 03:08:43.204	163	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:04.109	2018-12-04 03:08:47.59	194	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	IL_child.wav	"[""เด็ก"", ""เสียงปรบมือ""]"	เด็ก	1	00:00:05.225	2018-12-04 03:08:53.155	100	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_woman.wav	"[""ผู้หญิง"", ""เสียงปรบมือ""]"	เล็ก	1	00:00:09.442	2018-12-04 03:09:02.987	157	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	KR_meat.wav	"[""เนื้อ"", ""เสียงปรบมือ""]"	นอน	1	00:00:09.359	2018-12-04 03:09:12.637	87	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	BW_snake.wav	"[""งู"", ""เสียงปรบมือ""]"	งู	1	00:00:05.741	2018-12-04 03:09:18.643	128	thai	english	southern
Iconicity (TH)	ICTH_0	ICTH_0_0	2109740	2018-12-04	F	42	ไทย	อเมริกา	ไทย	อังกฤษ	ไทยภาคใต้	normal	clapping.wav	"[""เสียงปรบมือ""]"	เสียงปรบมือ	1	00:00:05.699	2018-12-04 03:09:24.669	152	thai	english	southern
